,Team1_summonerId_1,Team1_summonerId_2,Team1_summonerId_3,Team1_summonerId_4,Team1_summonerId_5,Team1_win,Team2_summonerId_1,Team2_summonerId_2,Team2_summonerId_3,Team2_summonerId_4,Team2_summonerId_5,Team2_win,gameId
games,21573676,30001868,19670314,89187062.0,58727186.0,False,46517338,27751693,21608444,95597874.0,70027323.0,True,3145366627
games,21573676,84557369,46517338,28931680.0,27751693.0,True,64086141,35452243,33611908,93607205.0,95927411.0,False,3144085605
games,21573676,27296984,58727186,44721705.0,21322517.0,False,29737467,26999561,23330771,24763111.0,94418813.0,True,3142699622
games,21573676,23436923,46718607,88957526.0,97717284.0,True,34148603,27530264,86757717,33678783.0,20398981.0,False,3140049764
games,21573676,57346994,23247536,25593287.0,20275849.0,True,84326864,207872,86377415,44060471.0,70027323.0,False,3138700671
games,21573676,23307330,20110023,34628974.0,92787606.0,True,21726747,35452243,23278439,43825991.0,83567148.0,False,3137097761
games,27693694,35047682,85597630,93607205.0,32772336.0,True,29912050,33678783,83638678,61666828.0,20927600.0,False,3144224886
games,27693694,19812932,21614611,39947383.0,33678783.0,False,29830974,37903782,70027354,88957526.0,72857387.0,True,3144166106
games,27693694,29830974,35047682,24475395.0,93998864.0,True,78298527,44246835,92787606,21322517.0,97607448.0,False,3144103719
games,27693694,55226881,19099982,20747228.0,97607448.0,True,30001868,68846306,92787606,94987702.0,24806549.0,False,3144032945
games,27693694,19151853,95166805,44746989.0,69867373.0,True,42256924,28931680,94789012,71137391.0,70027323.0,False,3143886852
games,27693694,23404958,92488547,27751693.0,88430538.0,True,213394,45478848,19623069,87418748.0,41528584.0,False,3143862398
games,27693694,54367179,36467479,97539969.0,94418813.0,False,42287489,94789012,20398981,32317426.0,32060914.0,True,3143522173
games,27693694,60150398,22635849,83567148.0,22869898.0,False,58267469,97539969,20951835,24015523.0,39621089.0,True,3143366593
games,27693694,69868142,82747125,20276841.0,25550743.0,False,24258347,206429,41518117,97607448.0,42819137.0,True,3143186410
games,27693694,29912050,95206803,36807499.0,39976494.0,True,92488547,21726747,25593287,20275849.0,42829492.0,False,3141079612
games,28254456,21726747,53436826,23717728.0,22079969.0,True,95166805,86757717,21500820,20181136.0,36139801.0,False,3146760174
games,28254456,19151853,42287489,96197841.0,37067072.0,True,46088149,20385190,20160611,23266654.0,21556034.0,False,3146678444
games,28254456,29522003,40560749,75259264.0,36632741.0,True,35828642,21614611,41523185,21556034.0,22066309.0,False,3146620308
games,28254456,24313035,20385190,24557294.0,33653748.0,True,24353904,27558078,19591802,25605723.0,25603726.0,False,3143536110
games,28254456,24313035,20385190,24557294.0,33653748.0,True,21919489,19092384,80637512,19699796.0,37818206.0,False,3143229474
games,28254456,31027178,41127438,64946928.0,70027354.0,True,22477222,29840277,28936422,72857387.0,33228506.0,False,3142356745
games,28254456,20815637,20717177,72857387.0,18998522.0,True,34148603,91447562,97817495,22447540.0,32060914.0,False,3142333987
games,28254456,29737467,24763111,42617523.0,53436826.0,True,87080148,58267469,46517338,20110160.0,23556507.0,False,3142211060
games,28254456,20110160,44749129,42617523.0,23717140.0,False,25172606,24475395,21112717,28396893.0,20398981.0,True,3140860811
games,44246839,82799556,21726747,20110023.0,22519742.0,False,60607879,91447562,36807499,97717284.0,22043009.0,True,3146883409
games,44246839,20778901,95136999,37067072.0,72857387.0,False,30001868,69868142,20385190,42287489.0,48628389.0,True,3146830653
games,44246839,41523185,23266654,44746989.0,55776940.0,True,86757717,22519742,23717728,65227634.0,36139801.0,False,3146761577
games,44246839,21726747,97817495,24475395.0,29718131.0,False,29830974,93607205,21729191,44746989.0,42829492.0,True,3146710974
games,44246839,26292708,38467844,38515770.0,88957459.0,True,27530264,27042144,97817495,24475395.0,22743897.0,False,3146685429
games,44246839,69868142,81578128,95597874.0,19828997.0,False,64086141,26316897,20537397,97717284.0,95206798.0,True,3146621776
games,44246839,84326864,42256924,93647556.0,19828997.0,True,21302646,20965425,25532701,97717284.0,20717177.0,False,3146553112
games,44246839,95206795,19806326,22659867.0,27574625.0,True,82747125,42287489,33484086,48628389.0,25948857.0,False,3146070739
games,44246839,46517338,57316908,21729191.0,33707181.0,True,82747125,84676869,94987702,97717284.0,37802452.0,False,3145972277
games,44246839,23289949,25172606,24428523.0,34593991.0,False,30424386,21467202,40956922,65227634.0,94987702.0,True,3145863461
games,37067072,30001868,42176118,53436826.0,22079969.0,True,69868142,34428877,48628389,94987702.0,70027323.0,False,3146870578
games,37067072,20778901,95136999,72857387.0,44246839.0,False,30001868,69868142,20385190,42287489.0,48628389.0,True,3146830653
games,37067072,57346994,71709078,32668481.0,38584693.0,True,20160611,33470801,23267851,29718131.0,23026014.0,False,3146719710
games,37067072,28254456,19151853,42287489.0,96197841.0,True,46088149,20385190,20160611,23266654.0,21556034.0,False,3146678444
games,37067072,20815637,36467479,93607205.0,22331014.0,True,244732,74067206,22103886,19088162.0,38497537.0,False,3145781620
games,37067072,24540468,24167527,20384283.0,19422663.0,True,377426,36467479,36807499,20618554.0,20918894.0,False,3145699688
games,37067072,20530398,22338095,19099982.0,47428011.0,True,21104522,23267851,65227634,90356821.0,32317426.0,False,3145396669
games,37067072,20815637,40560749,38515770.0,29069277.0,True,20050662,27361426,23483486,32188888.0,47428011.0,False,3145185117
games,37067072,94567028,57346994,43047906.0,38584693.0,True,30001868,23551399,19350133,19623069.0,20832381.0,False,3145138545
games,37067072,23289949,41098049,40663009.0,44359478.0,False,36638204,20384283,94016805,33707181.0,40407544.0,True,3143618486
games,35554586,97408299,19529511,37047002.0,21608444.0,True,82747125,19708052,22392945,24516174.0,95206800.0,False,3146275298
games,35554586,97187059,32131358,19339303.0,19642904.0,True,42256924,19149907,19240537,41523185.0,47428011.0,False,3136247637
games,35554586,33611908,19017368,42135084.0,27426799.0,True,38515770,32131358,65227634,22709393.0,19642904.0,False,3136009406
games,35554586,23441464,23838710,22709393.0,29951019.0,False,19017368,53436826,35769412,31777018.0,20941465.0,True,3136002459
games,35554586,34148603,35047682,62924470.0,44809687.0,False,23441464,35452243,33707181,21285694.0,35769412.0,True,3135915815
games,35554586,34148603,42256924,20778901.0,77186833.0,True,27751693,20618554,35769412,24516174.0,95206798.0,False,3135846645
games,35554586,22107301,27408923,28396893.0,20618554.0,True,31219746,95206799,27751693,49600871.0,38515770.0,False,3135789890
games,35554586,21394155,21774730,20618554.0,21573676.0,False,23735326,38513158,145711,19828997.0,22709393.0,True,3135781641
games,35554586,23441464,20965425,19099982.0,20717177.0,False,72467946,86777339,52214396,19833744.0,95206907.0,True,3134215806
games,35554586,22424385,44738810,19889228.0,19923074.0,True,70721352,93977004,21608444,95206798.0,95166803.0,False,3129049436
games,97607448,46517338,94753740,19494376.0,38561980.0,False,23888971,19644327,406839,24309274.0,24363465.0,True,3145831166
games,97607448,30001868,35452243,83180.0,47428011.0,True,20815637,19151853,46517338,27361426.0,96197841.0,False,3145513427
games,97607448,91457784,44650883,56597909.0,19929457.0,True,19472309,79839166,52393762,69832597.0,20216836.0,False,3144925043
games,97607448,97408299,19422663,37047002.0,61666828.0,True,23307330,33707181,36029612,94987702.0,22043009.0,False,3144842482
games,97607448,34316842,23267851,94987702.0,20927600.0,True,42287489,65227634,34473908,94789012.0,21920858.0,False,3144696932
games,97607448,86757717,24258347,23717728.0,36139801.0,True,20704927,46517338,31470697,21304689.0,44246839.0,False,3144547896
games,97607448,21302646,44749129,19673273.0,22676062.0,True,28931680,33037228,36807499,22322085.0,95206798.0,False,3144439244
games,97607448,21726747,19673273,27373063.0,42829492.0,True,95166805,24258347,65227634,21580625.0,20747228.0,False,3144384172
games,97607448,24258347,38515770,21285694.0,21322517.0,False,21112717,92787606,36807499,65227634.0,20747228.0,True,3144305206
games,97607448,46718607,20801650,23832178.0,24097257.0,True,21166379,244732,22837857,36807499.0,21285694.0,False,3144246659
games,19538899,20965425,90777352,93998864.0,71137391.0,True,20815637,42256924,32668481,27651481.0,32772336.0,False,3143763662
games,19538899,62587601,19806326,86377408.0,70797806.0,True,20965425,62924470,93998864,31500285.0,22738784.0,False,3143715693
games,19538899,29737467,18995872,35452243.0,24763111.0,True,42256924,22587236,24312189,20782248.0,74067492.0,False,3142765926
games,19538899,81568721,19177607,90777352.0,244732.0,True,21394155,21635793,35917998,36807499.0,21608444.0,False,3142626502
games,19538899,35452243,38515770,23266654.0,19920657.0,True,54367179,36467479,20384283,93607205.0,33228506.0,False,3142554465
games,19538899,54367179,25172606,70721352.0,55497402.0,True,21726747,20244156,83567148,23266654.0,42829492.0,False,3142540539
games,19538899,57287380,28334115,83567148.0,70027323.0,True,62577494,19350133,20778901,32317725.0,19665644.0,False,3142339848
games,19538899,53257679,32131358,22610949.0,23832178.0,False,90501570,65227634,28378749,90607630.0,97277462.0,True,3141938287
games,19538899,30689726,22743897,81577112.0,87197288.0,False,33543827,40696824,30121864,42986326.0,43747700.0,True,3141930974
games,19538899,89187062,95206803,25550743.0,19642904.0,False,24471277,42287489,244732,44256841.0,19898783.0,True,3141417347
games,93977004,19151853,95166805,53436826.0,95927411.0,False,23307330,42256924,19240537,19603230.0,20053332.0,True,3142090643
games,93977004,19151853,35432335,91177558.0,21604393.0,False,46088149,20385190,27361426,90248741.0,20717177.0,True,3141649734
games,93977004,21635793,58267469,36467479.0,32772336.0,False,23307330,20110160,38474063,27361426.0,20398981.0,True,3141622188
games,93977004,34148603,58267469,33654217.0,22043009.0,True,30001868,23307330,44738810,18979052.0,22066309.0,False,3141528970
games,93977004,19151853,34148603,20782709.0,96178809.0,True,27361426,33037228,21800660,48617233.0,32772336.0,False,3141455705
games,93977004,29737467,24763111,97717284.0,32772336.0,True,22481879,23307330,30001868,42256924.0,19665644.0,False,3141411221
games,93977004,29866714,21379684,24256331.0,55777029.0,False,19063153,38278141,20634070,79458835.0,331358.0,True,3129681727
games,93977004,20815637,70721352,21608444.0,35769412.0,True,19666136,20202800,21016499,32668481.0,41532420.0,False,3129283789
games,93977004,65806350,53436826,58057567.0,41532420.0,False,21016499,97187059,23717728,32668481.0,24415613.0,True,3129185707
games,93977004,26159192,62924470,32223837.0,95206907.0,True,94567028,93998864,29718131,95597874.0,24415613.0,False,3129128069
games,22322085,20276841,36807499,21580625.0,44246839.0,True,97408299,33037228,37047002,23717728.0,21304689.0,False,3144674473
games,22322085,32317725,33037228,94789012.0,37802452.0,True,20815637,21302646,59607544,21580625.0,94418904.0,False,3144545997
games,22322085,28931680,33037228,36807499.0,95206798.0,False,21302646,44749129,19673273,22676062.0,97607448.0,True,3144439244
games,22322085,74428528,22269282,94418904.0,41528584.0,True,25172606,95206799,92787606,44476338.0,44246839.0,False,3144367548
games,22322085,89187062,41518117,36807499.0,22731886.0,True,46088149,22901273,76660449,93998864.0,22676062.0,False,3144031854
games,22322085,57346994,34473908,22743897.0,38584693.0,False,20050662,97408299,86787827,19422663.0,96597418.0,True,3139502536
games,22322085,23717728,25550743,21304689.0,47428011.0,True,40634635,95206803,86787827,19920657.0,21604393.0,False,3139467251
games,22322085,54367179,94789012,52214396.0,19889228.0,False,30001868,69868142,94789011,41523185.0,22103886.0,True,3137974407
games,22322085,19806326,52200067,94789012.0,71136981.0,False,34148603,85749594,37802452,21604393.0,44246839.0,True,3135552446
games,22322085,36467479,23832178,71136981.0,95927411.0,True,19806326,46517338,20717177,21604393.0,97607448.0,False,3135501871
games,97187059,89187062,19099982,74067492.0,95927411.0,False,27865763,94471379,31500285,94987702.0,97607448.0,True,3140249858
games,97187059,22481879,23267851,36156985.0,61149024.0,False,19652383,72201403,33707181,70027354.0,25550743.0,True,3139558956
games,97187059,41528422,24591388,27865763.0,20756647.0,False,22481879,84326864,27530264,31027178.0,25550743.0,True,3139587183
games,97187059,20991444,22922781,52501331.0,52220467.0,False,72201403,20412771,22937013,93647556.0,23089234.0,True,3139586452
games,97187059,50930702,19922431,20094017.0,23503849.0,True,53317144,89586810,68651123,80327302.0,44721705.0,False,3139585819
games,97187059,94007115,23278439,43825991.0,94738630.0,True,19806326,38467844,19099982,22709393.0,21604393.0,False,3139528872
games,97187059,19504067,206429,19806326.0,93607205.0,True,44749129,95136999,95206797,94471379.0,36632741.0,False,3139459253
games,97187059,87080148,73687170,33707181.0,94987702.0,False,23307330,21302646,19099982,95206985.0,27373063.0,True,3139462897
games,97187059,95206803,20008579,71347127.0,43747714.0,True,41523185,21729191,30480956,23267851.0,97607448.0,False,3139336882
games,97187059,23307330,19151853,22676062.0,23717140.0,False,30001868,21614611,35452243,94987702.0,29069277.0,True,3138807143
games,22082647,25532701,56734662,20244156.0,33228506.0,True,22107301,19151853,19171532,70036806.0,83567148.0,False,3146835498
games,22082647,42256924,58727186,21326641.0,88957459.0,False,22481879,21614611,22331014,20717177.0,72857387.0,True,3143760282
games,22082647,19708052,53436826,19088162.0,37933039.0,False,23441464,23267851,94987702,19920657.0,70027323.0,True,3142662970
games,22082647,34628974,92787606,64946928.0,22869898.0,True,54367179,55226881,49628112,53436826.0,91577003.0,False,3142614194
games,22082647,20778901,27361426,73306985.0,47428011.0,True,85177049,86356846,20819890,23717728.0,41521265.0,False,3142487733
games,22082647,39421937,33402269,90776868.0,51628250.0,False,21866391,19981184,31108927,46718607.0,58727186.0,True,3141243582
games,22082647,21302646,23735326,72857387.0,40219771.0,False,21528940,28931680,27408923,97717284.0,20747228.0,True,3139779714
games,22082647,94808814,23267851,23026014.0,97607448.0,False,23307330,30001868,34148603,42256924.0,23483486.0,True,3138505148
games,22082647,18995872,28334516,20778901.0,89037252.0,True,62587454,24258347,85891136,20782248.0,44246839.0,False,3137758585
games,22519742,82799556,21726747,20110023.0,44246839.0,False,60607879,91447562,36807499,97717284.0,22043009.0,True,3146883409
games,22519742,46718607,20008579,90048554.0,92977034.0,True,46088149,22395987,20050662,32188888.0,21580625.0,False,3146820856
games,22519742,86757717,23717728,65227634.0,36139801.0,False,41523185,23266654,44746989,44246839.0,55776940.0,True,3146761577
games,22519742,94418813,42278747,20227321.0,19923074.0,False,19829477,68846306,42287489,19422663.0,32772336.0,True,3142211428
games,22519742,46517338,73306985,20227321.0,32772336.0,False,29737467,24471277,87080148,33678783.0,24763111.0,True,3142092714
games,22519742,54367179,28931680,70027354.0,97607448.0,False,29830974,49756846,94987702,44746989.0,38497537.0,True,3141413734
games,22519742,23441464,19151853,33037228.0,19889228.0,False,34148603,20318609,20815637,28931680.0,36029612.0,True,3141342937
games,22519742,23441464,94987702,24516174.0,19889228.0,False,34148603,19931538,83638678,19099982.0,65218006.0,True,3141284986
games,19160377,39650998,19662872,58848462.0,43825991.0,False,24471277,49534099,21112717,86259309.0,23832178.0,True,3134095479
games,19160377,19666136,19806326,21500820.0,41528584.0,False,94808591,42256924,97539969,20101413.0,23832178.0,True,3134029561
games,19160377,19666136,41247197,81578128.0,41528584.0,True,44738142,21348510,34518587,47428011.0,97607448.0,False,3134012759
games,19160377,22395987,34978029,81578128.0,31500285.0,False,20965425,21045313,84279233,42120158.0,90776868.0,True,3133974546
games,19160377,95206801,40634635,21112717.0,90777156.0,False,94007115,29342259,52200067,81578128.0,22709393.0,True,3133660242
games,19160377,21016499,20537397,81578128.0,79768938.0,False,22424385,84326864,69868142,21112717.0,40328003.0,True,3133641819
games,19160377,69868142,42256924,95206803.0,40328003.0,True,22424385,94808591,21112717,20537397.0,20717177.0,False,3133591937
games,19160377,86797333,20965425,27361426.0,20537397.0,False,69868142,21112717,40328003,37802452.0,44246839.0,True,3133513521
games,19160377,69868142,22447540,20143895.0,40328003.0,True,34148603,45963429,60943212,27361426.0,43747714.0,False,3133473233
games,19160377,21599287,21348510,20181136.0,94418904.0,False,95166805,24591388,33946949,44246839.0,84396817.0,True,3133324240
games,94987702,69868142,34428877,48628389.0,70027323.0,False,30001868,42176118,53436826,37067072.0,22079969.0,True,3146870578
games,94987702,35047682,400320,24763111.0,42176118.0,True,34428877,33678783,18995872,20143895.0,20361113.0,False,3146823158
games,94987702,33678783,34628974,93607205.0,23483486.0,True,34428877,84676869,24763111,83180.0,86797140.0,False,3146765558
games,94987702,23441464,34428877,42256924.0,33678783.0,False,30001868,20896496,70036806,97717284.0,74067492.0,True,3146726985
games,94987702,82747125,84676869,97717284.0,37802452.0,False,46517338,57316908,21729191,33707181.0,44246839.0,True,3145972277
games,94987702,30424386,21467202,40956922.0,65227634.0,True,23289949,25172606,24428523,34593991.0,44246839.0,False,3145863461
games,94987702,23717728,36807499,65227634.0,44246839.0,True,30001868,81568721,86757717,97717284.0,52312462.0,False,3145802199
games,94987702,30001868,21614611,23717728.0,65227634.0,False,23307330,86757717,46517338,52312462.0,44246839.0,True,3145723788
games,94987702,22107301,27618624,19966804.0,23832178.0,True,19708052,86757717,58727215,29108174.0,22043009.0,False,3145658301
games,94987702,21726747,35917998,22709393.0,42829492.0,True,42287489,19708052,40560749,22103886.0,42135084.0,False,3145587723
games,74067492,22877699,41127438,96197841.0,41528584.0,False,23307330,21729191,83567148,70797806.0,70577824.0,True,3146895435
games,74067492,29737467,29830974,42277225.0,37933039.0,False,23307330,96197841,70797806,36807362.0,70577824.0,True,3146835742
games,74067492,30001868,20896496,70036806.0,97717284.0,True,23441464,34428877,42256924,33678783.0,94987702.0,False,3146726985
games,74067492,41247197,24475395,19929457.0,36632741.0,True,95136910,32081620,86377408,24516174.0,44746989.0,False,3145750401
games,74067492,26228400,24258347,20110160.0,20094017.0,True,22246482,38515770,61666828,21608444.0,19088162.0,False,3145681560
games,74067492,86797333,21726747,33387922.0,42829492.0,True,30001868,94567028,20965425,22043009.0,39621089.0,False,3145194801
games,74067492,21726747,18995872,32081620.0,47428011.0,False,23436923,20965425,27361426,95597591.0,39621089.0,True,3145148566
games,74067492,69868142,28931680,33707181.0,94987702.0,False,19812932,19422663,65227634,21608444.0,71136981.0,True,3144691497
games,74067492,19708052,28334516,34473908.0,20881158.0,True,21394155,44749129,61666828,36807499.0,22676062.0,False,3144565760
games,74067492,95136910,24590979,32081620.0,23423070.0,True,27530264,20819890,21348510,93647556.0,20773332.0,False,3143756580
games,20610206,48988035,83567148,87071.0,23026014.0,True,41762856,25532701,20412771,27045912.0,28160866.0,False,3145120820
games,20610206,20814554,28946246,19670314.0,88957459.0,True,70721352,79468215,58727186,57881488.0,87197288.0,False,3145076163
games,20610206,19151853,21302646,21726747.0,97717284.0,True,19708052,28931680,83567148,47428011.0,40219771.0,False,3139984591
games,20610206,40634635,19623069,19368439.0,22573095.0,True,29696358,23833514,21726747,33611908.0,20801650.0,False,3139926185
games,20610206,35452243,27361426,21285694.0,94418597.0,True,19652383,43573667,20276841,44422005.0,57396939.0,False,3130673555
games,20610206,96017138,23633411,22079969.0,44748051.0,False,20050662,33326891,44060471,72857387.0,37817096.0,True,3130646018
games,20610206,33543827,19673273,24475395.0,41711998.0,True,19652383,19261642,23278439,29108174.0,23556507.0,False,3130589730
games,20610206,33543827,35432335,19708052.0,97607448.0,True,34148603,24475395,25532701,84269005.0,61666806.0,False,3130575210
games,20610206,42277340,28178524,57396939.0,23556507.0,False,77977380,95136894,29796806,95597874.0,31470287.0,True,3129185828
games,20610206,22107301,42277340,19240537.0,23556507.0,False,24118719,55497402,292470,57396939.0,20941465.0,True,3129109955
games,85749594,33088057,74406,70027354.0,61666806.0,True,57287380,19670314,23717728,56677331.0,77480142.0,False,3142449539
games,85749594,20050662,74406,32188888.0,95927411.0,True,33088057,19670314,34628974,92787606.0,77480142.0,False,3142425186
games,85749594,36216959,21326641,45898697.0,20573768.0,True,22523967,53219584,43670024,51852113.0,21719415.0,False,3142208560
games,85749594,46088149,86878959,77480142.0,19833744.0,False,19151853,34628974,92787606,94471379.0,24516174.0,True,3136585719
games,85749594,34148603,37802452,21604393.0,44246839.0,True,19806326,52200067,22322085,94789012.0,71136981.0,False,3135552446
games,20573768,22107301,19151853,20160611.0,18995872.0,False,95166805,77350121,43800383,93998864.0,41528584.0,True,3146673181
games,20573768,36216959,21326641,85749594.0,45898697.0,True,22523967,53219584,43670024,51852113.0,21719415.0,False,3142208560
games,20573768,31700647,19899843,23654657.0,21326641.0,True,39985720,20414936,77587377,41026864.0,29759450.0,False,3140894965
games,20573768,35431476,42965083,21326641.0,31893798.0,True,49538451,30385112,71749864,53372861.0,61432965.0,False,3140889146
games,20573768,20373709,42965083,21326641.0,31893798.0,False,25264217,32014041,94547262,37268393.0,29067527.0,True,3140887993
games,20573768,47056939,22083925,21326641.0,36633562.0,True,20373709,58094513,69747070,20476901.0,22731667.0,False,3140886883
games,20573768,91707988,68720048,58094513.0,21326641.0,True,35849194,52807809,35436956,32250314.0,214367.0,False,3140885156
games,20573768,49617948,23388275,21326641.0,44117441.0,True,24215519,23840707,136784,51469507.0,29834999.0,False,3140881476
games,20573768,34148603,29342259,96197841.0,97717284.0,True,54367179,44749129,94471379,97607023.0,94789012.0,False,3139406481
games,20573768,23436923,95136999,95206797.0,37802452.0,False,34428877,86787827,27361426,47428011.0,72857387.0,True,3139328996
games,21528940,26170395,42908732,36029612.0,38653272.0,True,21153531,21062335,20868485,234895.0,20752306.0,False,3146848651
games,21528940,30001868,30699007,19803630.0,20773332.0,True,91177558,32668481,94738630,97717284.0,22043009.0,False,3146494516
games,21528940,30001868,22481879,91447562.0,90028860.0,True,22395987,83180,20244156,93647556.0,97717284.0,False,3146429097
games,21528940,36267363,71981509,20801650.0,51628250.0,True,20815637,22392945,33707181,31983541.0,95166804.0,False,3146425283
games,21528940,21971249,20848665,22331014.0,25948857.0,False,20050662,36226932,32188888,32223837.0,39621089.0,True,3143808192
games,21528940,46517338,22240784,67077416.0,39621089.0,False,36226932,24475395,86777339,39976494.0,25948857.0,True,3143831706
games,42176118,30001868,53436826,37067072.0,22079969.0,True,69868142,34428877,48628389,94987702.0,70027323.0,False,3146870578
games,42176118,35047682,400320,24763111.0,94987702.0,True,34428877,33678783,18995872,20143895.0,20361113.0,False,3146823158
games,42176118,25172606,89187062,30718133.0,34593991.0,False,35452243,19846786,30121864,98406910.0,19339303.0,True,3137974354
games,42176118,21302646,87080148,25532701.0,94418904.0,False,19151853,19149907,97817495,47428011.0,95927411.0,True,3137741904
games,42176118,23307330,87080148,21302646.0,33707181.0,False,19151853,22422778,19088162,22925602.0,95927411.0,True,3137521626
games,42176118,29830974,42327382,72178319.0,22079969.0,False,25172606,21112717,86777339,21714748.0,32772336.0,True,3136948779
games,42176118,87080148,95136999,89037252.0,70071834.0,False,96016861,73306918,400320,97607023.0,36807362.0,True,3136715160
games,42176118,43800383,27865763,22079969.0,47428011.0,True,35432335,25172606,94418821,24475395.0,94738630.0,False,3136635735
games,42176118,30001868,34148603,54367179.0,33946949.0,True,42256924,83180,23717728,22709393.0,20605205.0,False,3136583583
games,42176118,57346994,27427030,38584693.0,97607448.0,False,36467479,64112014,74406,84396817.0,70071834.0,True,3135571414
games,22481879,30001868,91447562,21528940.0,90028860.0,True,22395987,83180,20244156,93647556.0,97717284.0,False,3146429097
games,22481879,40634635,23330771,46718607.0,28944895.0,True,29342259,19708052,97408299,37047002.0,50874894.0,False,3146276700
games,22481879,27530264,39421937,27751693.0,41528584.0,True,19812932,21614611,33484086,38515770.0,23832178.0,False,3143877219
games,22481879,42256924,20965425,58727186.0,30938077.0,True,20385190,21139079,96197841,21326641.0,20717177.0,False,3143804938
games,22481879,21614611,22331014,20717177.0,72857387.0,True,22082647,42256924,58727186,21326641.0,88957459.0,False,3143760282
games,22481879,23441464,23483486,86777339.0,20717177.0,True,34148603,94418813,39995349,20101413.0,72857387.0,False,3143774446
games,22481879,19177607,39421937,70027354.0,80767422.0,False,20965425,32317725,32668481,71137391.0,32772336.0,True,3143718910
games,22481879,20384283,30718133,48047010.0,41528732.0,True,23404958,40956922,70027354,44257367.0,21072355.0,False,3143630098
games,22481879,32088335,395,31027178.0,37531290.0,True,90477357,94016805,24522208,33707181.0,24387268.0,False,3143628960
games,22481879,20814554,39550789,69939747.0,91167505.0,False,41762856,19458355,19670314,33228506.0,30039644.0,True,3142755944
games,20815637,42287489,21726747,20778901.0,42829492.0,True,46088149,20385190,53436826,22079969.0,21556034.0,False,3146738879
games,20815637,43800383,49628112,58027062.0,36807499.0,False,27530264,20050662,32188888,37916855.0,21665092.0,True,3146560833
games,20815637,43800383,20110160,20801650.0,81578128.0,True,77350121,88038972,21665092,30856935.0,39976494.0,False,3146492230
games,20815637,77350121,24010336,42120158.0,23423070.0,True,94567028,29696358,20801650,81578128.0,51628250.0,False,3146428201
games,20815637,22392945,33707181,31983541.0,95166804.0,False,36267363,71981509,21528940,20801650.0,51628250.0,True,3146425283
games,20815637,29342259,62587601,27346255.0,70027354.0,True,22492437,27618624,33707181,72857387.0,95206800.0,False,3146372054
games,20815637,85177049,86356846,41247197.0,21304689.0,False,43800383,88489685,20110160,73306985.0,65218006.0,True,3145976918
games,20815637,54367179,43800383,41247197.0,24475395.0,False,46088149,20160611,94418821,25593287.0,24516174.0,True,3145930685
games,20815637,54367179,19806326,21489227.0,20094017.0,False,46088149,23330771,30926997,41518117.0,95927411.0,True,3145851436
games,20815637,36467479,93607205,37067072.0,22331014.0,True,244732,74067206,22103886,19088162.0,38497537.0,False,3145781620
games,81198200,40634635,90777352,19898783.0,32772336.0,False,95166805,20385190,77350121,27530264.0,61149024.0,True,3146882837
games,81198200,77350121,21681171,19339303.0,43729955.0,True,21729191,22079969,35417098,44748051.0,24015523.0,False,3146550060
games,81198200,69868142,19151853,97817495.0,94987702.0,True,30001868,20160611,38515770,97607448.0,39621089.0,False,3143975218
games,81198200,21285694,21556034,29069277.0,47428011.0,True,23307330,27361426,20537397,20717177.0,72857387.0,False,3142433375
games,81198200,95136910,55497402,32131358.0,19642904.0,True,19670314,19240537,25532701,58727186.0,77480142.0,False,3142393703
games,81198200,76530202,27618624,32131358.0,19642904.0,True,34148603,80637185,20050662,96417067.0,28817908.0,False,3142338984
games,81198200,21394155,21045313,96197841.0,97607448.0,True,24258347,29108174,19099982,19671824.0,97717284.0,False,3140242419
games,81198200,86757717,41523185,22635849.0,20398981.0,False,53436826,33409059,40966811,19920657.0,97717284.0,True,3140184290
games,81198200,23307330,22082647,95166805.0,22240527.0,False,90248741,32131358,86777339,36632741.0,19642904.0,True,3134071115
games,81198200,42836792,95166805,19670314.0,85427379.0,False,32081620,90248741,21285694,65218006.0,21714748.0,True,3134015654
games,42256924,77629368,89187062,88957526.0,35417098.0,False,46017532,57216964,27493865,97717284.0,27426799.0,True,3146765875
games,42256924,23441464,34428877,33678783.0,94987702.0,False,30001868,20896496,70036806,97717284.0,74067492.0,True,3146726985
games,42256924,27618624,44746989,95206798.0,42829492.0,True,35047682,29830974,19806326,21729191.0,29718131.0,False,3146674060
games,42256924,21139079,21112717,20143895.0,39976494.0,False,90777352,93607205,20110160,96197841.0,88957459.0,True,3146613002
games,42256924,84326864,93647556,19828997.0,44246839.0,True,21302646,20965425,25532701,97717284.0,20717177.0,False,3146553112
games,42256924,21016499,36267363,20384283.0,35799833.0,True,84326864,33678783,40407544,19088162.0,20918894.0,False,3146495397
games,42256924,36267363,72467946,20384283.0,35799833.0,False,52227826,27361426,60814394,33707181.0,35417098.0,True,3146491623
games,42256924,21112717,21467202,19929457.0,32128754.0,True,57346994,32317725,70797806,47428011.0,38584693.0,False,3145945658
games,42256924,58267469,20965425,36029612.0,23556507.0,True,21045313,21112717,20143895,43749748.0,48628389.0,False,3145784164
games,42256924,22107301,19654100,20965425.0,38467844.0,True,97408299,24258347,37047002,48628389.0,44748051.0,False,3145726850
games,21285694,29522003,29718131,20181136.0,83596889.0,False,22395987,21500820,20361113,93647556.0,20820358.0,True,3146830091
games,21285694,21726747,44748051,42829492.0,95927411.0,True,30001868,95136910,46517338,23026014.0,44746989.0,False,3145656851
